,ResponseId,StartDate,OverallSatisfaction,OpenResponse,LoggingIn,AccessPurchase,PageNumberSearch,Price,Navigation,Products,CustomerSupport,OtherDevices,Technical,Other(Homework),Group Satisfaction,sentiment
6060,R_3PzBUXHCTQaFwJI,2019-07-29 11:14:00,9,I really like it. Good range of books and topics,0,0,0,1,0,0,0,0,0,0,9-10,positive
6061,R_R2MENgWk3Gn6YUN,2020-10-18 23:19:00,10,I really like on the homework section that you give thorough explanations as to how to figure out a problem.,0,0,0,0,0,0,0,0,0,1,9-10,neutral
6062,R_2tnHY3oqxIf1LWd,2021-03-20 09:34:00,8,"I really like publisher1 and the way that its structured. I like the way that sections of chapters are broken up and that graded assignments are shown in a graph to the right of material so that I can keep track of how I've been performing on assignments. My only critique is that publisher1 is expensive and isn't a one-time purchase. As a college student, I'm required to have publisher1 for certain courses and have no choice of if I purchase it or not. Myself and many other college students struggle with finances and paying for publisher1 is another costly thing that we have to pay for. ",0,0,0,1,0,0,0,0,0,1,6-8,negative
6063,R_BYdnW0va7E75O2l,2019-09-25 15:10:00,9,I really like publisher1 but it would be more better if the program can give tutorials about how to repsonse the questions ,0,0,0,0,0,0,0,0,0,1,9-10,positive
6064,R_RkNEIQiwkaiSA6J,2018-09-14 16:57:00,10,"i really like publisher1, I think it is very easy t use, I use it for multiple classes. I have not taken advantage of printing a textbook or exploring other material, but plan to.",0,0,0,1,1,0,0,0,0,0,9-10,positive
6065,R_3PMgz1XcQZaON4M,2019-05-02 16:10:00,8,I really like that i am paying one fee for multiple textbooks and study materials. ,0,0,0,1,0,0,0,0,0,0,6-8,positive
6066,R_1Qgb76vsy0tl7wP,2021-04-20 19:19:00,9,I really like that I could pay one price and get the resources that I needed for both of my classes. Some of the software seems a little dated but that would be pretty much all my feedback,0,0,0,1,0,0,0,0,0,0,9-10,positive
6067,R_Y4GuTjZL2MV6zqF,2018-11-26 15:30:00,10,"I really like that publisher1 product2 is available to us students. It was very costly before having to purchase multiple books and that alone would deter me from signing up for certain classes. Now, I can take the classes I want and need and not have to worry about spending an arm and a leg on books and online tools!",0,0,0,1,0,0,0,0,0,0,9-10,positive
6068,R_3EtfUU2t4yPaadj,2019-07-02 08:30:00,7,"I really like the access formats for the content, but finding the content can be very difficult. I had one point where i was copying words from the platform1 version of a book to look for any other versions and had no results. There is no way I've found to create categories of titles so i just have to scroll until I find what I'm looking for. .",0,0,1,0,0,0,0,0,0,0,6-8,negative
6069,R_1EjsPmbguNUqARw,2020-03-18 13:13:00,10,I really like the check my work option. It is also very easy to follow along with the book and the assignments.,0,0,0,0,1,0,0,1,0,0,9-10,positive
6070,R_1FLYypHq6wdotih,2019-04-02 20:34:00,10,I really like the content and tools to make learning more interesting.,0,0,0,0,0,0,0,1,0,0,9-10,positive
6071,R_9LlGZZLsLphVtgR,2020-04-22 15:52:00,8,I really like the e books but sometimes it can be hard to search the books. I wish that feature worked better. ,0,0,1,0,1,0,0,0,0,0,6-8,positive
6072,R_27HUteTorztVFwk,2020-03-13 18:34:00,10,I really like the ease of the site and availability ,0,0,0,0,0,0,0,1,0,0,9-10,positive
6073,R_2ALqukBRkycHT0H,2020-03-14 01:11:00,10,I really like the fact that everything is available for a very good price compared to how much each book would cost on its own.,0,0,0,1,0,0,0,0,0,0,9-10,positive
6074,R_1M0MtCR7rG8WZ0n,2021-02-15 11:13:00,10,I really like the fact that I can have all of my classes and books easily accessible for one price.,0,0,0,1,0,0,0,0,0,0,9-10,positive
6075,R_tGR2BmgQqCtsUsp,2020-09-23 15:43:00,10,"I really like the fact that you have different modes, observe , practice and apply. I like that the observe allow you to go step by step becaus ethat way you can take notes yourself as well.",0,0,0,0,0,0,0,0,0,1,9-10,positive
6076,R_1n7ODvZXjG1Zpwg,2020-09-23 16:00:00,8,I really like the program but if the option to have even more interaction was available I would give it a 10/10,0,0,0,0,0,1,0,0,0,0,6-8,positive
6077,R_78lXgLKMAkOGAaB,2020-10-11 15:54:00,10,I really like the publisher1 subscription.,0,0,0,1,0,0,0,0,0,0,9-10,positive
6078,R_r0dSlHVtj3tQ2T7,2021-03-07 07:20:00,10,I really like the questons that are in between chapter reading.,0,0,1,0,0,0,0,0,0,0,9-10,positive
6079,R_1NsGaY5q2guDfnA,2020-02-14 18:45:00,10,"I really like the read aloud feature.  I am a full time student and stay at home mom to a one year old, so it is nice to be able to ""read"" my book when my hands are full.",0,0,0,0,0,0,0,1,0,0,9-10,positive
6080,R_1nTRTA6FbnbrMZm,2020-04-06 19:47:00,10,I really like the setup of publisher1. I like how simple it is to find your books and your assignments. I just like the platform altogether.,0,0,0,0,1,0,0,0,0,0,9-10,positive
6081,R_3EhYlHBafCp6hFp,2021-02-12 18:19:00,9,I really like the site.  The resources are great along with the functionality of the site.  I was always told things can get better but are never perfect...the only reason for the 9 and not 10 rating!,0,0,0,0,0,0,1,1,0,0,9-10,positive
6082,R_3pg9hX60uLwP0oS,2020-04-07 14:26:00,10,I really like the study tool. It helped me get learn and keep in mind all the important concepts in the course.,0,0,0,0,0,0,0,1,0,0,9-10,positive
6083,R_3MQI8XdQjvLdgCh,2020-04-15 14:09:00,8,"I really like the varied resources that are provided for each question, but wish the instructional videos were a bit more detailed in explaining the steps they're taking.",0,0,0,0,0,0,0,1,0,1,6-8,positive
6084,R_3CDXRSGAT51y8y9,2020-09-09 20:12:00,10,I really like the videos given with certain problems. I helps a lot to understand concepts.,0,0,0,0,0,0,0,1,0,1,9-10,positive
6085,R_3O7vYL85WkRjrPM,2019-03-24 00:42:00,10,I really like this concept with platform1 ,0,0,0,0,0,0,0,1,0,0,9-10,positive
6086,R_1erXbVa5ogk0ek8,2019-04-30 10:24:00,10,I really like this online book more than others that I have used in the past.,0,0,0,0,0,0,0,1,0,0,9-10,positive
6087,R_10xG5RNOkaqroLT,2019-03-06 11:21:00,10,I really like this product and I wish I would have found it sooner!,0,0,0,0,0,1,0,0,0,0,9-10,positive
6088,R_1MLp5wquSfaaenL,2020-02-24 20:51:00,8,"I really like this tool but not all my classes use it, also I'd love to get the book and practice after the class ends.",0,0,0,1,0,0,0,0,0,0,6-8,positive
6089,R_3KASTOlx2F1X5sm,2021-04-22 12:25:00,8,"I really like this product2 version, the only problem I had was with any missed questions (particularly platform2). Every wrong answer I got, most of the time, didn't show the right answer or tell me the correct way to work the problem. And I would use the video for any help.",0,0,0,0,0,0,0,0,0,1,6-8,negative
6090,R_3fiodl1gH4volEG,2020-02-09 12:43:00,10,I really like your publisher1 compared to other online digital text books,0,0,1,0,0,0,0,0,0,0,9-10,positive
6091,R_5yFj2mmL9rmBYEF,2019-07-03 18:50:00,10,i really love it has a lot of books that im interested,0,0,0,0,0,0,0,1,0,0,9-10,positive
6092,R_3jca2kqJcEFddw6,2019-09-19 13:22:00,9,I really love publisher1 now. I just wish I could delete old classes from my homepage so it is less cluttered,0,0,0,0,0,0,0,1,0,0,9-10,positive
6093,R_1dbqwQbebd15SKe,2021-03-24 21:23:00,8,I really love the product. It's overall very pleasant. There are a few changes that I would make if given the chance. ,0,0,0,0,0,0,0,1,0,0,6-8,positive
6094,R_1oFJHu8FEh81ptq,2020-09-08 14:33:00,9,"I really love the program.  The only reason I gave a 9 and not a 10 is that I think there is always room for improvement.  The only thing I would change is when I'm spending a long session writing down notes from the module, I get kicked after a certain time and then have to relogin and get back to where I was in my session.",1,0,0,0,0,0,0,1,0,0,9-10,positive
6095,R_OClBDOa0Dyj5dUB,2020-03-20 23:57:00,8,"I really love this but I think it could be a little easier to maneuver, and more optional modules to do for practice would be great. I'm finding those help a lot.",0,0,0,0,0,0,0,1,0,0,6-8,positive
6096,R_33vUHShvuJ0QgAV,2020-11-25 18:55:00,10,"I really love this Program for doing my homework. publisher1 makes it super simple and easy, and provides step-by-step instructions on how to complete, and turn in our assignments. Thank you for providing us students with such an amazing program that we can learn from, study, take quizzes, and complete all of our assignments all in one.",0,0,0,0,0,0,0,1,0,0,9-10,positive
6097,R_1k0QJBJY0kRbTxT,2019-03-18 22:23:00,5,I really prefer having a physical book because it can get confusing and time consuming flipping back and forth through the digital version. I have had difficulty with the book since I got it but this is what my college chose to use. So I have to deal with it. ,0,0,1,0,0,1,0,0,0,0,1-5,negative
6098,R_1Ld4XzwV164afYk,2020-10-05 13:05:00,3,"I really wish that I could just pay a one time fee to just own a book I, not a fan of paying full price and then having it taken away like why? At least its got extra features",0,0,0,1,0,0,0,0,0,0,1-5,positive
6099,R_2xPJX5xTmTgaCUG,2018-11-05 01:58:00,6,I really wish that the format of online books was easier to use. I wish I could zoom-in and turn pages easier. ,0,0,1,0,0,0,0,1,0,0,6-8,positive
6100,R_T5AACau5GgA9Szn,2019-02-06 01:53:00,8,"I really wish the price of a physical copy of books (not looseleafs, a book) would be more affordable. Sometimes its just easier to have a book next to my computer as I work, rather than tabbing between different tabs/windows to get to it.",0,0,0,0,0,1,0,1,0,0,6-8,positive
6101,R_2qwtMdxxFa9uC73,2020-02-27 17:22:00,8,i really wish you could look up words in a chapter of a textbook but besides that publisher1 is awesome  ,0,0,0,0,0,0,0,1,0,0,6-8,positive
6102,R_qD8y4ySyNVLZa0x,2020-02-07 15:08:00,8,I reay like the price fr as many books as I get. I dont like that it kicks me out after not using for a while.,1,0,0,1,0,0,0,0,0,0,6-8,neutral
6103,R_1Hjd7YUQCf2S2Gk,2019-02-26 11:16:00,4,"I receive government benefits, so it wasn't me who signed up.",0,1,0,0,0,0,0,0,0,0,1-5,positive
6104,R_yK4icfXDytu5icF,2020-09-24 00:36:00,4,"I received a code for a book from my instructor, but how but I could not get the book.  I talked with the tech support team, and they insisted the code from my instructor needed to be a link.  I spoke with my instructor, and the only link he could provide from publisher1 was to purchase a second ""product2"".  If I have to purchase the ""product2"" twice is it really product2?",0,1,0,0,0,0,1,0,0,0,1-5,positive
6105,R_2zVnwUN5dofvqzp,2018-11-28 08:33:00,7,I received an error message when trying to complete by purchase and had to wait a couple of days before the transaction could go through.,0,0,0,0,0,0,1,0,0,0,6-8,negative
6106,R_rdm66oyVYaCb00p,2018-10-21 15:49:00,5,I received no direction from my teacher leading me to setup an account sign up for her class and complete multiple objectives then those were removed. I apparently had to create a new account using a different address in order to view my tasks. Why I am still unsure. It was eventually resolved by your support but it was a big headache. ,0,0,0,0,0,0,1,0,0,0,1-5,neutral
6107,R_2OTkma7NXD7IEyV,2019-01-18 00:04:00,3,I registered my code and it came with the e book and platform1 and now I can't access them.,0,1,0,0,0,0,0,0,0,0,1-5,neutral
6108,R_8cxhxEx2htOVMvD,2018-09-18 15:05:00,3,I registered my course and can't find it,0,1,0,0,0,0,0,0,0,0,1-5,neutral
6109,R_bBd6cngLl28pIad,2019-03-16 23:27:00,10,I remember the process being easy once I realized there was no way around buying this service.,0,0,0,0,1,0,0,0,0,0,9-10,neutral
6110,R_2dsQJoOGVdenXDK,2019-01-18 18:45:00,2,"I rented a textbook (ISBN: 9780357700006) through Texas A&M for four months (one semester). The digital access code I received after renting the item is annotated by the website as already activated, but the textbook does not appear to be on your website. Additionally, each time I navigate to another page on the site, a prompt appears at the top of the screen telling me that my session has expired, and that I must login again. ",0,1,0,0,0,0,0,0,0,0,1-5,positive
6111,R_WD0tl0GKvGw2gff,2018-09-21 09:13:00,1,"I rented the actual book to be shipped to my address, with the online access for a semester, and never received it. Never received a shipping/tracking number. I called the support center and could never reach anyone. No one answered my customer complaint form. The publisher1 Support email they have listed for rental questions shot the email right back to me, because it was not valid. I am not happy at all. I wasted $87 and had to buy the product2 version online for $119.99 and rent the book from Product1 for $7, so I wasted $87 on I don't even know what. Next time a professor asks what we think about publisher1, I will tell them this exactly and to use another platform. Also, it said I could cancel that $87 order, and I tried to, but it gave me a return address label. Well, if I never received the book how am I supposed to return it??? Not happy at all.  ",0,0,0,0,0,1,1,0,0,0,1-5,negative
6112,R_2Tt57ScGfdxS8sW,2019-07-11 14:49:00,10,I save a lot of money with publisher1!!,0,0,0,1,0,0,0,0,0,0,9-10,positive
6113,R_ZBO9HkrgBuswiJ3,2020-11-29 19:22:00,8,I save on all of my textbooks but publisher1does not have older books,0,0,0,1,0,0,0,0,0,0,6-8,positive
6114,R_8DkyKfnVyjH1qnL,2020-02-04 20:01:00,7,I saved a lot of money with publisher1!,0,0,0,1,0,0,0,0,0,0,6-8,positive
6115,R_3R315RRnJqn1Qei,2019-07-17 03:32:00,10,I saved about $200 during this year,0,0,0,1,0,0,0,0,0,0,9-10,positive
6116,R_2WI0XKR8KmRFL89,2019-04-29 09:51:00,10,"I saved lot of money, bought it for one year and so far used three courses in it.",0,0,0,1,0,0,0,0,0,0,9-10,positive
6117,R_2zHZatztcBBKUny,2021-04-08 23:36:00,10,I saved money this semester!,0,0,0,1,0,0,0,0,0,0,9-10,positive
6118,R_tMtCq9s0joaOx0t,2021-03-22 21:00:00,7,"I saved on college textbooks this year by getting the product2. The only downside is that sometimes the website is glitchy. Whenever I get logged out, I'm never brought back to the same screen when I log back in and I'll get an error and have to reopen publisher1 in a new tab.",1,0,0,0,0,0,0,0,0,0,6-8,negative
6119,R_3qTZJYFGYAeh6pf,2018-11-28 23:54:00,7,I saw half my income for 1 month vanish at the click of a button,1,0,0,0,0,0,1,0,0,0,6-8,neutral
6120,R_238kgikByla0nuj,2019-07-08 15:30:00,7,I saw not real use for the site other than submitting homework,0,0,0,0,0,0,1,0,0,0,6-8,neutral
6121,R_ZESqVovjyNNLEOJ,2019-06-30 22:12:00,8,"I searched the textbook by name, exactly, and it turned up 7th or 8th on the list of returns.",0,0,1,0,0,0,0,0,0,1,6-8,neutral
6122,R_RPvoB8s37ITHtp7,2020-01-29 14:21:00,9,I see changes and improvements and this is why I am satisfied... an unchanged web site is a bad web site ,0,0,0,0,0,0,0,1,1,0,9-10,neutral
6123,R_RlR9QtyzaMYUed3,2019-04-25 18:48:00,3,I see no difference between it and regular publisher1 I used the first time.,1,0,0,0,0,1,0,0,0,0,1-5,negative
6124,R_10Ou5bIFePtZKsa,2018-10-10 09:02:00,7,"I see that I am able to highlight my readings, but I canâ€™t find out how to do it.",0,1,0,0,0,0,0,1,0,0,6-8,neutral
6125,R_31dCL0he1qmxerk,2019-09-29 18:07:00,5,I see the value if you have multiple classes using it but to pay $120 for only one book? Why not just sell the damn book instead?!?!,0,0,0,1,0,0,0,0,0,0,1-5,negative
6126,R_3F2mVBb5bA32SSc,2021-03-12 10:06:00,7,"I see things in my dashboard I can't get rid of, and no one has been able to help me. It's confusing for me and annoying. ",0,0,0,0,0,0,1,0,0,0,6-8,negative
6127,R_1gFOHmEeQoYf8qV,2021-02-22 10:08:00,7,I seem to have some kind of trouble every time I try to log on/launch publisher1,1,0,0,0,0,0,0,0,0,0,6-8,negative
6128,R_2uTIOxyE4GHW25Q,2019-02-06 11:54:00,3,"I selected a 4 in ""how satisfied are you with the study resources available to you"" because I don't know how to access them. It isn't clear. For one of them I saw a month subscription for Product1, that should be available to us for the entire semester.  ",0,0,0,0,0,1,0,0,0,0,1-5,neutral
6129,R_2U5HBbRGrBq3sRI,2018-10-08 20:24:00,8,"I selected the book, and then had to select another book by the same name, because it was the version the professor sent out, even though it was the same book.",0,0,0,0,0,1,0,0,0,0,6-8,neutral
6130,R_3shOtG7LBHnCkic,2020-04-22 16:15:00,8,"I sent an email about this already, but its really frustrating that since I AM the one paying for this product I should be able to dictate when I can do the exercises not my teacher. It should be like a book that I can go back or forward in but instead I have to be granted access to do the exercises if they're late or if I want to skip ahead. ",0,0,0,0,0,0,1,0,0,0,6-8,positive
6131,R_22XONMsp0fL2Ajl,2020-02-11 12:26:00,3,I should be able to open publisher1 on multiple devices and not get kicked off the other device. the page searching could be better as well. ,1,0,0,0,0,0,0,1,0,0,1-5,positive
6132,R_20Ywdxq4tPHSm1b,2021-02-21 02:43:00,5,I should have bought the actual book so my experience isn't the best. It also is difficult to navigate through the pages. ,0,0,0,0,1,0,0,0,1,0,1-5,negative
6133,R_25HJQvHhbPYmRJW,2018-12-16 11:11:00,3,"I should not have to call repeatedly to ""fix"" the bugs in my account. I should not and do not feel comfortable allowing access to my computer to ""fix"" the bug. I should not have to repeatedly log back in while I am using the book. I should not have to be writing this since this program should be without the flaws. ",1,0,0,0,0,0,1,0,0,0,1-5,negative
6134,R_Dv35Q88b1kCIQ5r,2019-07-02 21:06:00,6,I should not have to PAY to do my own homework. ,0,0,0,1,0,0,0,0,0,0,6-8,positive
6135,R_1NwaXMlOaSS3p7c,2019-02-06 08:41:00,1,I shouldn't have to pay $120 to do my homework.,0,0,0,1,0,0,0,0,0,0,1-5,neutral
6136,R_1hW0sLG6DUiRi0m,2020-09-28 09:42:00,2,i shouldnt have to pay money to do my god damn homework ffs i dont even use the textbooks,0,0,0,1,0,0,0,0,0,0,1-5,negative
6137,R_2R4CPSaDvWCfLTM,2020-01-21 23:51:00,1,I shouldn't have to pay to access a class I already paid for,0,1,0,1,0,0,0,0,0,0,1-5,neutral
6138,R_2c8ceCCMvVV390E,2020-09-24 23:46:00,6,"I shouldn't have to pay to do my homework when I pay tuition, but we live in a late stage capitalistic nightmare so what can I expect. Nice layout though.",0,0,0,1,0,0,0,0,0,0,6-8,positive
6139,R_33yH3LNJ1pSYe0l,2021-03-26 14:14:00,1,"I shouldnt have to pay twice for one course, i already pay my school, they should provide this for free",0,0,0,1,0,0,0,0,0,0,1-5,positive
6140,R_11hxQrMUxpnSNE4,2020-04-27 13:39:00,6,i shouldn't need access codes to open materials for which I've already paid,0,1,0,0,0,0,0,0,0,0,6-8,neutral
6141,R_1gCp0VERsKlE58x,2019-03-29 22:35:00,1,I signed up for a study guide and cannot locate one for Substance Abuse Counseling by Lewis,0,0,0,0,0,1,0,0,0,0,1-5,negative
6142,R_2XbTRRQwhOubaHW,2018-10-03 15:05:00,3,"I signed up for publisher1 to access the content via ebooks so that i could have immediate access. i also paid for 2 years so that i could take advantage of whatever courses were covered here. but i have already had to shell our more money and instead of getting access to an ebook, im waiting on a rented paper back.",0,1,0,0,0,0,0,0,0,0,1-5,neutral
6143,R_10A6JZ1iQryM1iv,2019-02-04 22:48:00,7,"i signed up for the book and it didnt give me my homework, i called the super helpful customer support and after some back roads i had my homework pretty quickly",0,0,0,0,0,0,1,0,0,0,6-8,positive
6144,R_UYhkXlXvVMNf0JP,2021-03-23 09:48:00,10,I signed up for two semesters of publisher1. For those two semesters I've been able to get alot of the textbooks I needed and save hundreds.,0,0,0,1,0,0,0,0,0,0,9-10,positive
6145,R_3JgRmA7Kp5Srlz3,2019-07-19 10:10:00,6,"I signed up for product2 access for 4 months and paid $119, It keeps asking me for product code - I am having trouble accessing platform1",0,1,0,0,0,1,0,0,0,0,6-8,negative
6146,R_1E0TB9EUTzd9ciy,2018-10-01 22:38:00,1,I signed up for product2 but i dont have access to product2. Called but the recording told me to send a email but the emails have not solved anything.,0,0,0,0,0,1,1,0,0,0,1-5,negative
6147,R_3HuYlXXcnI6lXqE,2019-02-21 22:18:00,1,i signed up for product2 thinking i would get free tutoring because it says free. i called and you guys say that i only get one month free even though i paid for product2 for the entire semester. ,0,0,0,0,0,1,0,0,0,0,1-5,positive
6148,R_25LpzYkhUZnai4s,2018-11-07 15:14:00,8,I signed up using the trial phase and then I payed for a code. I typed in the code during my trial time period so when it ended it thought I didn't have a code. Requiring me to call customer service and wait about a day to then contact the computer assistance team.,0,0,0,0,0,0,1,0,0,0,6-8,neutral
6149,R_2rIKLg0a40yOHkH,2019-09-21 19:44:00,4,I somehow found product2 at two different price points on the same website. I don't know why or how and I'm upset I still had to pay for this to do my classwork.,0,0,0,1,0,0,1,0,0,0,1-5,negative
6150,R_86RNgwPvSRo4Kg9,2019-04-23 08:45:00,8,"I sometimes am signed out unnecessarily, for example, I have experienced a few times being signed out almost immediately after signing in.",1,0,0,0,0,0,0,0,0,0,6-8,neutral
6151,R_1I5haXTqk0Rwn6U,2019-04-02 09:55:00,6,"I sometimes cannot load my textbooks, and this consumes a considerable amount of time",1,0,0,0,0,0,0,0,0,0,6-8,neutral
6152,R_2ALtfpZM7fIrUFc,2018-11-20 08:18:00,8,"I sometimes experience really slow load times with the material. I think more responsive load times would be beneficial for an online resource such as publisher1 because alot of my use is "" on the fly"" when I have time to study.",0,0,0,0,0,0,0,0,1,0,6-8,positive
6153,R_2bIcufvcCYg2O8j,2020-11-12 07:12:00,8,"I sometimes have a hard time finding my work unless I click the link from Canvas, also it times out and I have lost work once with the platform4 program. ",1,0,0,0,0,0,0,0,0,0,6-8,negative
6154,R_DhJCdqj65lgV8yJ,2019-09-26 13:12:00,5,I sometimes have difficulty accessing my homework for eBONDing but Iâ€™m hoping it will get easier.,0,0,0,0,0,0,0,0,1,0,1-5,positive
6155,R_2aVRgzaMd3V7eMi,2018-11-06 06:57:00,9,"I sometimes have difficulty locating the videos for the lessons. I would suggest allowing us to be able to click on the computer icon, embedding a hyperlink to the activity it is alerting us to rather than having to go searching for it elsewhere. That part gets confusing sometimes. I also have trouble printing the attachments/forms. Other than that, I love that I have the audio option so I can listen as I read and I like the word tracking that accompanies the audio. I like the tools.",0,0,1,0,0,0,0,1,0,0,9-10,positive
6156,R_1fjC5Wvyroe0JAi,2019-03-29 11:12:00,10,I sometimes wonder if purchasing the textbook would be more beneficial because I may needs these books later on in life. However this service is more affordable. ,0,0,0,1,0,0,0,0,0,0,9-10,positive
6157,R_238kgikByla0nuj,2019-07-08 15:30:00,7,I spend a lot of money just to submit homework,0,0,0,1,0,0,0,0,0,0,6-8,neutral
6158,R_bfoPQKGTxY6dyjn,2020-10-29 12:33:00,1,I spend more time fighting with platform2 than I do doing math,1,0,0,0,0,0,0,0,0,0,1-5,negative
6159,R_1litvzYm0WCax0W,2020-09-05 23:10:00,1,I spent $120 dollars for my course that I have no way of accessing because of an internal error,0,1,0,1,0,0,0,0,0,0,1-5,negative
6160,R_22WeEofvmjkC4N0,2018-11-01 12:31:00,7,I spent a lot of money to only use it a little.,0,0,0,1,0,0,0,0,0,0,6-8,neutral
6161,R_2Sc9N52xW96xHyf,2020-04-22 14:07:00,7,i spent over $100 and i don't think i was able to utilize everything to its fullest potential.,0,0,0,1,0,0,0,0,0,0,6-8,neutral
6162,R_2xxEW56oFrPjME4,2019-02-20 14:05:00,1,"I started my attempts at getting my textbooks at the beginning of January. It is now February 20th, and I still get error Charlie every time I try to get my book. ",1,0,0,0,0,0,0,0,0,0,1-5,negative
6163,R_31n5V1lLJNv6OZ3,2019-02-08 11:24:00,5,I stated in my last statement........,0,0,0,0,0,0,1,0,0,0,1-5,neutral
6164,R_vk8H6sP4sNBozeh,2020-02-26 11:06:00,5,I still believe the UI is clunky and in some ways not good to look at,0,0,0,0,0,0,0,1,0,0,1-5,negative
6165,R_27TOExufEZrB8fx,2018-09-26 22:11:00,1,I STILL CANNOT ACCESS MY FUCKING CLASS,0,1,0,0,0,0,0,0,0,0,1-5,neutral
6166,R_3iQH7hPaGbXhlOQ,2018-09-12 13:37:00,1,I still can't access my homework for my german class and I filled an issue 3 week ago and still haven't heard anything back and I cant even call for help because your lines are always busy. I very upset with the customer service and purchasing. ,0,0,0,0,0,0,1,0,0,0,1-5,neutral
6167,R_27TOExufEZrB8fx,2018-09-26 22:11:00,1,I STILL CAN'T LOGIN TO MY DAMN CLASS DESPITE HAVING PURCHASED AND NO ONE HAS HELPED ME,0,1,0,0,0,0,0,0,0,0,1-5,negative
6168,R_3015GDPXPIo2d6B,2019-02-20 20:27:00,1,i still dont have my book key and have spent $120 on this stupid website. I am now two weeks behind on all of my homework. I am very very upset with this company and i have reached out for help and have not been helped yet. ,0,0,0,0,0,0,1,0,0,0,1-5,negative
6169,R_2EmB5yGMEzENpTL,2018-10-16 11:02:00,6,I still don't understand if I need publisher1 or just access to the online work my instructor assigns. I ended up ordering a used book and then needed to pay additional money for the coursework. It's frustrating that I can't know if I need publisher1 for next semester and save the money by signing up for a 12 month membership.,0,1,0,1,0,1,0,0,0,0,6-8,neutral
6170,R_3ez98lzoUieC2CQ,2020-09-04 02:01:00,7,I still have a hard time finding my assignments so not a 10,1,0,0,0,1,0,0,0,0,0,6-8,neutral
6171,R_bIszqmfhYtVQW2J,2018-12-01 17:30:00,9,"I still have not found the single specific item I was looking for, that being the access code so that I could participate in my online homework for my class. The issue was that the information I needed was not easily available to me. Seemed forced into product2, had to call the company to find information I needed. Once I did that it was simple.",0,1,0,0,0,0,0,0,0,0,9-10,negative
6172,R_ONClCnoROJh0gQF,2020-03-01 12:44:00,7,I still have to pay for some online courses that are on publisher1 which is really annoying,1,0,0,1,0,0,0,0,0,0,6-8,negative
6173,R_1k1D7m0AJuqE3g4,2018-10-26 19:36:00,9,"I still haven't figured out how to sign in directly to my dashboard, I wish I could.",1,0,0,0,0,0,0,0,0,0,9-10,positive
6174,R_9MQpv1iP0Me5vMt,2020-03-27 12:33:00,2,I still haven't found every thing,1,0,0,0,1,0,0,0,0,0,1-5,neutral
6175,R_30ra87WGBkakyWB,2020-04-13 23:34:00,10,"I still think the mastery training takes too long in between sessions. I know there is good reason for the spacing, but for me it seems a bit too long. Sorry  thank you!",0,0,0,0,0,0,0,1,0,0,9-10,positive
6176,R_3e2MOmiUlZf58k1,2019-02-04 01:24:00,1,I struggled for several weeks on publisher1 no one responded to my emails and complains wasn't able to . access my account having trouble logging in no response the worst teaching tools online If I know there is a alternative teaching tool offered instead of publisher1 I would dump this stupid publisher1 and rate it with minus 10 ,0,0,0,0,0,0,1,1,0,0,1-5,negative
6177,R_1JQ5nT8IP5m7j0L,2019-02-27 21:51:00,7,I struggled to find where I could rent the textbook through print -- Also wish you could type in excercise number and have it pop up immediately. ,0,0,1,0,0,1,0,0,0,0,6-8,neutral
6178,R_2rinTD5k0ptXYHW,2018-09-30 18:41:00,7,I struggled with inputting my platform2 Code.,0,1,0,0,0,0,0,0,0,0,6-8,negative
6179,R_2SeFMrli4l8baq5,2020-09-30 19:40:00,7,"I struggled with it in the beginning of using it, but now that I've gotten into everything I need I feel better about it.",0,0,0,0,0,0,0,1,0,0,6-8,positive
6180,R_12md0HQ6Mo989x3,2018-11-04 16:46:00,7,"I submitted a claim in the beginning of my semester, which publisher1 never responded to. I believe that layout can be improved.",0,0,0,0,0,0,1,0,0,0,6-8,positive
6181,R_OHB8VHZFLm3TWPD,2018-10-10 18:15:00,4,"I submitted a ticket to help me find the resources that were included in my account, and that also took several weeks to update.",0,1,0,0,0,0,1,0,0,0,1-5,positive
6182,R_qRbmtsMOnrfBpkd,2020-10-05 20:47:00,7,I suck at spanish so that drops it to a seven other than that it's actually really good,0,0,0,0,0,0,0,1,0,0,6-8,neutral
6183,R_z8uWgFzmf8v757P,2020-09-29 13:33:00,9,I sure would like to have access to last quarters labs. Not sure I do. I really was happy to find this quarters math book is part of my product2 subscription along with the study guides!! ,0,0,0,0,0,1,0,0,0,0,9-10,positive
6184,R_e3URLRIaIU8tivf,2020-04-17 03:56:00,9,I switch BUS101 Class from one Prof. to another Prof. And why I couldn't use platform1 Business practice?,0,0,0,1,0,0,0,0,0,1,9-10,neutral
6185,R_3OdENPlWTKUlTIJ,2019-03-21 14:11:00,8,I switched sections of a class and I wish I could remove one from my dashboard,0,0,0,0,0,1,0,1,0,0,6-8,positive
6186,R_2pJhntv31VwrnkL,2020-03-11 21:49:00,7,I take a spanish class and most of the time when I answer it counts my answers wrong just because it is not captial or lowercase. ,0,0,0,0,0,0,0,0,0,1,6-8,negative
6187,R_3P4EvqhIhxXdqs2,2019-02-21 14:29:00,7,i think 119 is a bit pricey but the features are great though ,0,0,0,0,0,0,0,1,1,0,6-8,positive
6188,R_3g88l2HfR6VLLao,2020-01-20 19:00:00,8,I think at least one more practice for each chapter should be available before the two that count for a grade.,0,0,0,0,0,0,0,0,0,1,6-8,neutral
